audio,caption
Kk3C-ngnhCk-430.95.wav,عشرالاف مليون جوج غتحس براسك بلي باقي مادرتي والو فحياتك ولا تقدر تكون كيعجبك لتمارس القوة ديالك ولا فيك شي مرض نفسي ولا معرفتش او من جهة خرى 
Kk3C-ngnhCk-440.95.wav,هو باقي معاك حيت كيستغلك كيستافد منك ولاقي فيك مصلاحتو وحنا رانا كنبقاو بشر شهر كنبغيو نكونو مع الناس لي فيهم مصلحتنا وهادي واحد الحاجة لي عادية وما فيها حتى مشكلة 
Kk3C-ngnhCk-450.95.wav,وسمعني مزيان ا صديقي ولا صديقاتي هاد الهضرة لأي واحد كيسمعني دابا ما كاين حتى مشكلة انك تكون معاشر مع شي واحد اللي قل منك 
Kk3C-ngnhCk-461.5.wav,خصها تكون فيه هي انه خاصو يكون باغي يطور من راسو خصك تعرف بلي كاينين شيناس لي باغين يطورو الناس ما باغيينش يطورو ونتا ولا نتي ما غتقدرش 
Kk3C-ngnhCk-471.5.wav,تحكم فهادشي نتا قدم المساعدة دير اللي عليك ولكن ايلا شفتي بلي صاحبك ما مستعدش يتحمل المسؤولية دراسو وما واجدش باش يبدل السيتياسيون ديالو 
Kk3C-ngnhCk-481.5.wav,خاصك تخليه وتمشي ما تخافش تبقى بوحدك ولا شي حاجة فحال هاكا العمر طويل وباقي غتلاقى مع الروينة ديال الناس بشوية عليك الحالة التانية علاش 
Kk3C-ngnhCk-491.5.wav,نتا باقي مع شي واحد ما كينفعك فوالو هو بجوج بكم متافقين على الفكرة ديال انكم غضحيو بالمستقبل على ود الحاضر وغتبقاو كضيعو في الوقت وخا مكتقولوهاش 
Kk3C-ngnhCk-501.5.wav,ولكن لا واعييا نتوما متافقين عليها وشوف هنا فين غنحتاج نحبسك ونخرج على الكتاب ونقولك صديقي صديقتي هاد المستقبل هذا لي كضحي بيه على ود 
Kk3C-ngnhCk-511.5.wav,حاضر راه كبير بزاف راك نتا ولا نتي محتاج تخدم غير واحد العشرين عام من اجل خمسين عام القدام الى مخدمتيش هاد العشرين عام هادي او دوزتيها 
Kk3C-ngnhCk-521.5.wav,مع الصحاب مكينفعو فوالو فالمساريات الى اخره فراك غادي تلقى خصك فاللخر كتخدم خمسين عام على ود هاد العشرين عام اللي راك فيها مراهقة 
Kk3C-ngnhCk-531.5.wav,شباب هاد الفترات هادي خصوصا قبل ما توصل لتلاتين عام من الأحسن تعطي واحد لبارتي كبيرة منها انك تخدم على المستقبل ديالك نرجعو للموضوع ديالنا 
Kk3C-ngnhCk-541.5.wav,صاحبك بجوج بكم متافقين على فكرة تسمح في المستقبل وتركز على الحاضر هذا خاص اليوما قبل من غدا ما تبقاش تهضر معاه طبعا تقدر تهضر ولكن ما تعمرش معاه 
Kk3C-ngnhCk-551.5.wav,او انا كنقوليك هاد الهضرة كنحس فحالي ايلا غير كنخوي الما فالرملة حيت حتى شي واحد مكيديرها نصيحة وخا عندها واحد الأهمية كبيرة في الحياة د الإنسان بليز انا كنرغبك كاع 
Kk3C-ngnhCk-561.5.wav,شي حاجة سميتها الصحاب ما كينفعو فوالو ما كيعاونوكش باش طور سمح فيهم صافي هزيتي كارو الا ما قالكش صاحبك خاصك تحط كارو هاداك ماشي صاحبك او كل دقيقة غتزيدها معاه 
Kk3C-ngnhCk-571.5.wav,را كتخرج على راسك وعلى المستقبل بسبب انسان واخيرا تقدرو تكونو بجوج بيكم معاشرين بنية حسنة ولكن هو عندو عليك وعلى الكروب تأثير سلبي وبالتالي 
Kk3C-ngnhCk-581.5.wav,كيجرك معاه لتحت وداروا بزاف ديال الدراسات فين كيشدو الشركات الناس لي كينتجوا اقل وكيحطوهم في قروبات ديال الناس لي كينتجو بزاف باش زعما دوك الناس الأقل طلعو 
Kk3C-ngnhCk-591.5.wav,نيفو ديالهم ولكن النتيجة كتكون هي انهم فبلاصة ما يطلعو كيهبطو القروب معاهم من التحت فرد البال مزيان من الناس اللي دايرين بيك وانا هنا را كنهضر معاك على اساس 
Kk3C-ngnhCk-601.5.wav,انك انسان مزيان راه تقدر تكون انت هو داك خونا اللي هوما خاصهم يبعدوا عليه ولكن حيت نتا ولا نتي باقي كتسمعني دابا ومهتم بمواضيع وفيديوات 
Kk3C-ngnhCk-611.5.wav,بحال هادو فأنا متأكد بلي راك واحد الإنسان لي باغي يطور راسو او واحد لي غادي يوصل شي حاجة في المستقبل وأنا الى تلاقيتك في الواقع غنبغي نتعاشر معك كنتيق فيك 
Kk3C-ngnhCk-621.5.wav,فمتحشمنيش اختار صحاب لي غينفعوك دور راسك بناس غيعاونوك غتعاونهم باش طلعو الفوق ودوك الصحاب لي غيحسدوك ملي توصل ولي معندهم لا هدف 
Kk3C-ngnhCk-631.5.wav,والو حاول تجنبهم بأي ثمن ممكن وكيما تعلمنا في القاعدة الثانية سول راسك واش غتبغي لولدك يتعاشر مع شي صديق فحال صاحبك الى كان الجواب هو لا 
Kk3C-ngnhCk-641.5.wav,فعلاش باقي معاشر معاه القاعدة الرابعة حكم على راسك بناء على اهداف ديالك ماشي على الناس بمعنى خور ما تقارنش راسك فهاد الوقت هدا مع بانت السوشال ميديا 
Kk3C-ngnhCk-654.9.wav,عايشين فعالم صغير وديما غتبقى كتعرف ناس حسن منك فداكشي لي كدير الكاريير ديالك غيبقى ديما كيبان ليك عيان غتبغي ديما يكونو عندك صحاب حسن من لي عندك 
Kk3C-ngnhCk-664.9.wav,دابا غتحس براسك مكتعرف دير والو راه وخا تولي وزير في كندا غتلقى بلي كاين واحد فحالك قدر يولي رئيس ديال ميريكان شحال هادي فالأصل وفالطبيعة 
Kk3C-ngnhCk-674.9.wav,ديالنا ناس مكانوش فحال هاكا كنتي كتلقى الناس عايشين فكروبات صغار ويلا كنت نتي كتعرف دير حاجة وحدة غادي تلقى الناس كيشكرو فالخدمة ديالك او غتلقاك فرحان 
Kk3C-ngnhCk-684.9.wav,عاجبك ماشي فحال هاد الوقت اللي تقدر تعيش فيه حياتك كاملة وعمرك تسمع شي كلمة زوينة على داكشي لي كدير فهنا علاش خاصك تبدا تصالح مع هاد الجانب من حياتك 
Kk3C-ngnhCk-694.9.wav,ما غتقدرش تفوت الناس او غيبقاو ديما ناس حسن منك فما عندها حتى معنى انك الأنستغرام وتعصب وتحبط حيت واحد خور مسافر لشي بلاصة خرى ولكن لي خصنا 
Kk3C-ngnhCk-704.9.wav,ليه البال ولي خصنا نهضرو عليه هو مطيحش في الخطأ لي كيديروه شي وحدين او تقول وصافي هانية ومتبقاش مسوق كاع را خاصك ما تقارنش راسك مع الناس اه 
Kk3C-ngnhCk-714.9.wav,ولكن خاصك تقارن راسك مع داكشي لي عندك لداخل فراسك واش نتا ولا نتي باغي تبقى عايش فحال هاكا را بالعكس عدم الرضى على السيتياسيون والوضعية لي راك فيها هادشي 
Kk3C-ngnhCk-724.9.wav,كيخليك تكون قادر انك تفيق وتحرك وتبدل حياتك اللي مهم هو متحطش الهدف ديالك هو انك توصل لواحد الإنسان بقا مضارب غير مع راسك وصافي 
Kk3C-ngnhCk-734.9.wav,فكر فداكشي اللي باغي توصلو ويرضيك نتا ولا نتي وطمح ليه وفنفس الوقت متيقش فراسك بزاف وتحيد الحدود كاع دير اهداف واقعية لي يقدر انسان عادي يحققهم 
Kk3C-ngnhCk-744.9.wav,ونخرج شوية على الموضوع وبغيت غير نقول لك بلي الا كنتي كتقارن راسك مع الناس راه السبب الحقيقي ديال هادشي هو حيت ماعندكش هدف لي تلهى فيه فهاديك الغريزة ديال المنافسة كاتبدا تخدم 
Kk3C-ngnhCk-754.9.wav,عندك ومتفهمنيش غلط المنافسة مفيها حتى شي عيب بالعكس مزيانة المشكلة هو ملي كتبقى غير كتشوف الناس بلاما دير شي حاجة يعني بلا ما تنوض تنافس هنا فين كطيح 
Kk3C-ngnhCk-764.9.wav,في الخطأ ديال المقارنة اما الى انت من الصباح وانت ولا نتي داير فبالك بلي راك باغي وصل لواحد الهدف عندك فين غيبقى ليك الوقت باش تقارن راسك القاعدة خمسة ربي ولادك الوالدين لي كيسمعوني دابا غتسمحو لي 
Kk3C-ngnhCk-779.7.wav,تعمق فهاد القاعدة حيت الأغلبية لي كيتفرجو فيا هوما ولاد العشرينيات وما مزوجينش ما والو وغالبا ما غتنفعهم هاد القاعدة فوالو فهاد الساعة ولكن الكاتب كيركز 
Kk3C-ngnhCk-789.7.wav,انك ما تخليش ولادك يكونوا داصرين وخاصك تعرف تصنع ليهم الحدود وداكشي ويلا كان اهتمام بهاد الموضوع الى بغيتوني شي نهار ندير شي بودكاست خاص بكفاش تربيو هادشي 
Kk3C-ngnhCk-799.7.wav,اه غا قولوها لي فلي كومونطير القاعدة ستة فكر وسول راسك واش درت كاع داكشي لي نقدر ندير وبالمناسبة هادي تقريبا هي اهم قاعدة فالكتاب 
Kk3C-ngnhCk-813.3.wav,لا متناهية من المعاناة الناس تزادت بواحد الطريقة غير عادلة المشاكل كيخلطو بلاما يدقو فالباب المرض كسايد الموت الحياة ماشي عادلة 
Kk3C-ngnhCk-823.3.wav,او غالبا مكنوجهو هادشي عن طريق اننا كنلومو الحياة كنلومو الكون كنلومو الله كنساو نشوفو حنا شنو درنا وكنلوحو كلشي على الزهر 
Kk3C-ngnhCk-833.3.wav,كنبقاو نقولو ديك الهضرة ديال ايوا هادشي لي مكتاب احقا صافي هادشي لي عطا الله وكنريحو نتسناو الوقت دوز وكنساو بلي راه ديما كاينا واحد الفرصة ديما 
Kk3C-ngnhCk-843.3.wav,كاينة واحد الفرصة باش نتعلمو من هاد المشاكل ونحولوهم لواحد الحاجة مزيانة بزاف دالناس اللي عاناو فصغرهم من التربية الفاشلة دالوالدين او ملي كيكبرو كيديرو نفس 
Kk3C-ngnhCk-853.3.wav,نفس الحاجة على ولادهم ولكن بزاف عاود مكيديروش هاكا لا يهم داكشي لي وقع لك راه ديما غتكون عندك فرصة باش تعاود وتعيش حياة مرتاحة فقبل ما تلوم الظروف 
Kk3C-ngnhCk-863.3.wav,فكر وقول شنو للمسؤولية لي تحملتيها يعني ديك المسؤولية الشخصية واش درتي كاع داكشي لي فجهدك حاول دابا معايا نيت او فكر تخايل معايا بلي المشاكل 
Kk3C-ngnhCk-873.3.wav,كيوقعو لك هما مسؤولية ديالك تما راه غتقدر دير شي حاجة باش تحلهم ولكن عاود مرة اخرى تخايل معايا بلي هاد المشاكل ماشي مسؤولية ديالك 
Kk3C-ngnhCk-883.3.wav,تكون عندك تا قدرات تحكم فيهم اذن فهاد الجوج حالات لي قلتهم لك دابا شنو لي كاتفضل بيناتهم واش تكون عايش في عالم لي نتا مسؤول فيه ولا عالم لي نتا ماشي مسؤول فيه 
Kk3C-ngnhCk-893.3.wav,شنو العالم لي باغي تعيش فيه كنظن الجواب غيكون باين هو العالم لي نتا تكون مشؤول فيه على المشاكل ديالك والى كنتي كدير شي حاجة معجباكش دابا 
Kk3C-ngnhCk-903.3.wav,حبسها من دابا ما تبقاش تكمي ما تبقاش ضيع وقتك هاز التيليفون ما تبقاش تهضر مع راسك بطريقة لي غتحبطك لي غتبقى دير هكا وتبقى كل مرة تفكر راسك بلي راك مسؤول 
Kk3C-ngnhCk-913.3.wav,على حياتك وعلى اي حاجة كتوقع لك حياتك غتبقى كتقاد وماغتبقاش غير عايش او كتكدب على راسك القاعدة سبعة دار داكشي لي كيعني ليك شي حاجة هادي هي الطريق 
Kk3C-ngnhCk-927.2.wav,العاديين الى سولتيهم شنو باغي دير غتلقى عندهم بزاف ديال الأجوبة باغي يبدا الايكوميرس  باغي يبدا اليوتوب باغي يبدا باغي يبدا باغي يبدا باغي يبدا هادي هاديك 
Kk3C-ngnhCk-937.2.wav,راسو عامر بطون ديال المشاريع اللي باغي يبداهم علاش حيت ركز على النتائج الى كنتي نتا ولا نتي لي كتسمعني دابا باغي الفلوس او الحرية 
Kk3C-ngnhCk-947.2.wav,فكن متأكد بلي راك مغتلقاش الطريق لي غدوز منها باش توصل لهادشي معمرك تفكر في النتائج اللي باغي تحققهم وتمشي تجري موراهم فكر فداكشي اللي نتا ولا نتي 
Kk3C-ngnhCk-957.2.wav,مستعد انك تحمل المعاناة ديالهم هادي هي الطريقة اللي غتعرف بها اش باغي حيت تخايل معايا دابا نتا ولا نتي باغي تبدا يوتوب حيت باغي الفلوس فغنقولهالك 
Kk3C-ngnhCk-967.2.wav,دابا ما غتكمل حتى شهرين وغتحبس حيت اينفوا غتبدا تطلع معاك ديك تمارة ديال اليوتوب وديك المعاناة غتحبس ومتغركش ديك الفكرة ديال انك راكيعجبك 
Kk3C-ngnhCk-977.2.wav,اذن راك ماغاتحبسش وهادي هي الفكرة لي باغي نوصلها ليك من الصباح انك كتعجبك شي حاجة ما كيعنيش انك ايلا خدمتي فيها راه غتجيب ليك السعادة راه انا اللي كنهضر معاك 
Kk3C-ngnhCk-987.2.wav,دابا اه كيعجبني يوتوب كيعجبوني الكتوبا وكيعجبني نصنع الفيديوات ولكن واش في نظرك كيعجبني نبقى خدام حتى لتمنية دالسوايع دقة وحدة غير باش نقدر نصايب فيديو واحد 
Kk3C-ngnhCk-997.2.wav,واش في نظرك يعجبني نخلي الحياة والقصاير والصحاب ونجلس نصايب فيديو لا ولكن حيت هادشي كيعني لي واحد الحاجة فأنا مستعد نضحي 
Kk3C-ngnhCk-1007.2.wav,هاد ضحي سطر عليها وعقل عليها مزيان فمرة الجاية يا ملي تبغي تبدا شي مشروع شي حاجة سول راسك واش هادشي كيعني لي شي حاجة 
Kk3C-ngnhCk-1017.2.wav,انا مستاعد نضحي بكلشي على ودو حيت غنقولها لك من دابا وعقل على هاد الهضرة حياتك كاملة الشغف ديالك هو الحاجة لي غتقدر تصبر على المعاناة ديالها 
Kk3C-ngnhCk-1027.2.wav,وديك الهضرة ديال دير داكشي لي كيعجبك راه مكاينش معمرك غدير شي حاجة كتعجبك وغدخل منها الفلوس ديما الحاجة ملي كتولي خدمة مكتبقاش زوينة القاعدة تمنية ديما قول الصراحة 
Kk3C-ngnhCk-1043.7.wav,واحد الحاجة اللي ماشي مزيانة هادي وحنا كاملين متافقين عليها اينفوا كتخرج شي الكدبة ديك الكذبة غتبقى تجري موراك وكل مرة غتحتاج تغدي الكذبة بكذبة اخرى 
Kk3C-ngnhCk-1053.7.wav,غتبقى غادة وكتكبر كتكبر حتى يجي واحد النهار لي غادي تنسى فيها راسك شكون نتا شكون انتي ولكن واش هذا هو الكدوب لي كاين صافي راه المشكلة ماشي 
Kk3C-ngnhCk-1063.7.wav,كدوب اللي كتكدبو على الناس المشكلة فالكدوب اللي كتكدب على راسك الكدوب اللي كتقولهم لراسك وكتيقهم ما فيك اللي يتريني ما تقولش انا اليوم عيان ولا تقول اليوم غناخد راحة 
Kk3C-ngnhCk-1073.7.wav,ولا ما قادش نتريني اليوم ولا من بعد ونتريني ما ترينيتيش حيت نتا ولا نتي ضعيف حيت نتا ولا نتي معكاز حيت نتا ولا نتي مبغيتيش مقريتيش ماشي حيت الامتحان باقي 
Kk3C-ngnhCk-1083.7.wav,بعيد ولا حيت عقلك مبلوكي ولا ولا ولا ما قريتيش هاد النهار حيت نتا كسول معكاز حيت هزيتي التيليفون وبغيتي تبقى جالس حيت بغيتي تفرج 
Kk3C-ngnhCk-1093.7.wav,مكتحترمش راسك مجبتيش نقطة لي باغي ماشي حيت الامتحان صعيب ماشي حيت استاذ ممزيانش مجبتيش نقطة لي باغي حيت نتا ولا نتي مقريتيش معندكش الفلوس حيت مخدمتيش 
Kk3C-ngnhCk-1103.7.wav,على راسك وما درتيش اللي فجهدك كامل ما تكدبش على راسك حس بالألم ديال انك فلتي نهار واجه الصراحة المرة بني واحد الشخصية صريحة مع راسك 
Kk3C-ngnhCk-1113.7.wav,عاد تما غتلقى راسك وليتي اوطوماتيكمون صريح مع الناس وغتعطي حتى فرصة لراسك باش تبدل حياتك القاعدة التاسعة سمع للناس مزيان 
Kk3C-ngnhCk-1128.5.wav,لي متبعيني بزاف غتعرفني كنهدر على هادي بزاف وهي بقى تسمع فخلينا نهضرو على هادشي شوية بعمق اكتر اليوما حنا كائنات بشرية 
Kk3C-ngnhCk-1138.5.wav,اناث اجتماعية كائنات فيها واحد الغريزة ديال التواصل كنتواصلو باش كانحلوا المشاكل ديالنا كيفاش دابا المشاكل وداكشي لي كيوقع لينا فحياتنا 
Kk3C-ngnhCk-1148.5.wav,نحلوه خصنا نخرجوه من راسنا ونشوفو فيه والوسيلة باش نخرجوه هي التواصل هاد التواصل هادا مقسم على جوج أنواع كاين تواصل مع الناس لخرين وكاين التواصل مع راسنا 
Kk3C-ngnhCk-1158.5.wav,نبداو بالتواصل اللي كيكون مع راسنا ودابا غنخرج على الموضوع شوية ولكن هادي واحد الحاجة لي غتنفعك كاينين شي ناس الطريقة لي كيخدموها باش يحلوا المشاكل ويفكروا 
Kk3C-ngnhCk-1168.5.wav,هي انهم كيتواصلو مع راسهم او غالبا انت ولا نتي منهم حيت هاد النوعية ديال الناس هوما اللي كيكونو مهتمين بفحال هاد المحتوى اللي كانداير وحتى انا راه فحالك 
Kk3C-ngnhCk-1178.5.wav,كنتواصل مع راسي كتر من الناس لخرين المهم المرة الجاية ملي توحل فشي لعيبة كيما كانت تقدر تكون غا شي مسألة فالماط ولا شي حاجة فحال هاكا فأحسن طريقة باش تحلها 
Kk3C-ngnhCk-1188.5.wav,هي توقف وبدا تمشى قاع وبدات تهضر مع راشك قدرتي تهضر بالجهد هضر ما قدرتيش هضر بالشوية المهم بدا تهضر مع راسك على ديك الحاجة للي عندك فيها مشكل 
Kk3C-ngnhCk-1198.5.wav,وبدا تفكر في الحل ونتا كتهضر مع راسك علاش حيت هادي هي الطريقة لي دام بها دماغك كتخرج المشكلة باش كتقدر تأمل فيها او من بعد كتحلها 
Kk3C-ngnhCk-1208.5.wav,المهم هادي كانت فكرة خارجة على الموضوع وبغيت اي واحد اي واحد كيسمعني دابا وصل حتى لهاد الوقيتة بليز عندي ليك طليبة وحدة هي هبط 
Kk3C-ngnhCk-1218.5.wav,وكتب لي واش نبقى نخرج من الموضوع مرة مرة فحال هاد الشكل ولا نبقى مقيد غير بالأفكار ديال الكتابة وصافي باش حتى انا نشوف شحال من واحد باقي حتى لهاد الوقيتة كيتفرج حيت راه انت 
Kk3C-ngnhCk-1228.5.wav,اولا نتي لي ضاير عليك هادشي كامل ونتا ولا نتي لي كندير على ودو هادشي كامل المهم ما علينا النوع التاني ديال التواصل هو التواصل اللي كيديروه اغلبية ديال الناس وهو كيهضرو 
Kk3C-ngnhCk-1238.5.wav,حياتهم مع الناس لخرين وبهاد الطريقة كيحلوا المشاكل وما كاينش ما احسن من انهم يهضرو مع شي واحد اللي يفهمهم حيت انا متأكد سبق ليك تلاقيتي مع شي واحد بدا كيهضر 
Kk3C-ngnhCk-1248.5.wav,كيهضر كيهضر ونسيتي وسهيتي كاع بلي كاين حداك ف الى سولتيني على اهم مهارة خصك تعلمها باش طور من المهارات الاجتماعية ديالك غنقول ليك هي بقات تسمع للاخر 
Kk3C-ngnhCk-1258.5.wav,متمتلش بلي راك كتسمع سمع من نيتك شي واحد كيهضر خصوصا ملي يكون كيعاود ليك على المشاكل ديالو ريح وسمع مديرش ديك اللعبة ديال 
Kk3C-ngnhCk-1268.5.wav,ريح تسمع وتبقى تفكر فشنو غتقولو لا سمعو فهمو حاول تفهم داكشي اللي باغي يوصلك بهاد الطريقة غتكون درتي فيه واحد الخير كبير 
Kk3C-ngnhCk-1278.5.wav,القاعدة عشرة فكر في المشاكل ديالك وفصلهم غنبدا معاك بواحد مثال تخايل معايا كرشك بدات كضرك شي حريق لي فشكل غادي تخاف وغتوقع 
Kk3C-ngnhCk-1289.6.wav,بزاف ديال الاحتمالات يقدر يكون شي مرض قبيح سرطان شي عجب غتحس بواحد القلق وبواحد الخلعة موراها ملي غتمشي عند الطبيب غادي يدير لك دياغنوص يعني غادي يدير لك 
Kk3C-ngnhCk-1299.6.wav,التحاليل وديك الروينة وغيعرف اش عندك وغالبا غتلقى بلي ماشي شي مرض لي كبير وعندو الدوا وغتبرا دغيا وتسمى تقدر كاع تبدا ضحك على دوك الاحتمالات 
Kk3C-ngnhCk-1309.6.wav,لي كنتي داير قبل ما تمشي عند الطبيب وهاكا مع كاع المشاكل لخرين الى كان عندك شي مشكل كاين فحال متلا مكتقدرش تفيق فالصباح بكري ولا كرشك خارجة ولا ضهرك مقوش اي مشكل 
Kk3C-ngnhCk-1319.6.wav,كيما كان الأغلبية فيكم وغالبا غتكون نتا ولا نتي لي كتسمعني دابا حتا نتا كدير هاد الحاجة وهي انك كتجاهل المشكلة كتلقى راحتك في انك ماتسوقش 
Kk3C-ngnhCk-1329.6.wav,وقت صافي حاجة دايجة غدا نفكر فيها المهم كتجاهل المشكل وصافي حيت هادي ديك هي الحاجة لي ساهلة ولكن فنفس الوقت راه كيبقا واحد الشوية ديال القلق كاين في الخلفية 
Kk3C-ngnhCk-1339.6.wav,يعني اه انت مثلا ما كتحملش الخدمة ديالك ولكن واخا هكاك كتجاهل هاد مشكلة ولكن فنفس الوقت كل مرة راه كاين واحد القلق غامض كتحس به هاد القلق 
Kk3C-ngnhCk-1349.6.wav,الغامض هو المشكلة اللي كيقول الكاتب ديال هاد الكتاب بلي خاصك تحلها علاش غتبقى مقلق تخايل معايا فيك الكونصير فشي بلاصة فالجسم ديالك غتبغي تعرف فين كاين 
Kk3C-ngnhCk-1359.6.wav,شنو هو باش تقدر تحلو وعلاش ما ديرش هادي مع كاع المشاكل ديالك علاش ما تنوضش وتشوف المشاكل ديالك وتحاول تفهمهم فينما تحس براسك كتأجل 
Kk3C-ngnhCk-1369.6.wav,مشكلة ولى كتجاهلو عرف راسك راك غا كترقع وهادي ماشي شي حاجة لي غتمشي ديرها دابا وصافي غتسالي وا لا هذا راه اسلوب حياة هذا الكتاب كامل اي حاجة كيقولها 
Kk3C-ngnhCk-1379.6.wav,هي اسلوب حياة خاصك تبقى ديرها كل نهار وكل لحظة فالقاعدة ديالنا اللي كنهضرو عليها دابا هي فينما تحس بداك الإحساس ديال القلق فالجيهة ديال شي حاجة 
Kk3C-ngnhCk-1389.6.wav,حبس فكر فيها ويلا كان عندك الوقت ريح وحاول دير واحد الخطة باش تعرف المشكلة ديالك تما ملي تعرف المشكلة كيولي الحل واضح 
Kk3C-ngnhCk-1399.6.wav,فالصباح غا بزز ريح مع راسك وفكر وحاول تعرف علاش نقولو مثلا السبب هو حيت مكتنعسش بكري وفكر علاش مكتنعسش بكري يقدر يكون السبب هو حيت كتعطل 
Kk3C-ngnhCk-1409.6.wav,الناموسية ولا كتبقى هاز التيليفون قبل ما تنعس وكيخليك تعطل ما تنعس فهاد اللحظة هادي هادي غادي تولي عارف بلي مخصكش تبقى تهز التيليفون ملي تكون ناعس وآه هو داك القلق 
Kk3C-ngnhCk-1419.6.wav,الغامض لي كان عندك ولى عبارة على خطة باش انك تحيدو او وليتي عارف راسك اش خاصك دير وهدا غا متال وصافي اما نتا ولا نتي الا مكنتيش كطبق 
Kk3C-ngnhCk-1429.6.wav,هاد القاعدة فإذا راه عندك بزاف ديال المشاكل فحياتك فأي مشكلة فكر فيها باش تقدر تلقا ليها الحل القاعدة حداش تقبل بلي عدم المساواة كاينة هاد القاعدة دارت 
Kk3C-ngnhCk-1442.85.wav,حيت جوردان بيترسون الكاتب دهاد الكتاب كايهضر على ان الراجل والمرا ماشي فحال فحال يعني ديك المساواة وديك الروينة را مامنهاش بيولوجيا راجل كائن قوي والمرأة 
Kk3C-ngnhCk-1452.85.wav,كائن ضعيف سدات مادام انا غادي نشرح لك دابا القاعدة ومن بعد غانعطيك وجهة النظر ديالي فهاد القضية فالطبيعة ديال الإنسان عندنا جوج انواع ديال الطاقات 
Kk3C-ngnhCk-1462.85.wav,طاقة انثوية وطاقة ذكورية الانتى باش تعيش السعادة خاصها طلع من الطاقة الأنثوية ديالها والذكر خاصو يطلع من الطاقة الذكورية ديالو يعني مثلا 
Kk3C-ngnhCk-1472.85.wav,اكثر النساء سعادة هوما دوك البنات لي كيبقاو غير في الدار وكيخدمو كربة بيت كيرب ربيو الولاد كيتكتفو على الدار الى اخره وهادشي راه الدراسات والاحصائيات اللي كتقولها زعما ماشي شي حاجة 
Kk3C-ngnhCk-1482.85.wav,جايبها من راسي والرجل الأكتر سعادة هو الرجل لي مسؤول على الدار لي كيخدم باش يجيب الفلوس الى اخره هادشي حيت هدا هو الدور ديال كل واحد فينا وهادشي راه ماشي 
Kk3C-ngnhCk-1492.85.wav,خيال وانما الاحصائيات هوما اللي كيقولو هادشي وحتى البيولوجية كتقول هادشي حيت الراجل الهرمونات لي فيه مسؤولين على الخدمة مسؤولين على انه خاصو ينجح يحقق 
Kk3C-ngnhCk-1502.85.wav,اهداف ولكن المرا لا المرا ما عندهاش دوك الهرمونات لي كيقولو ليها فيقي في الصباح وسيري الخدمة وتقاتلي على ود الأحلام ديالك ولكن فهاد الوقت هادي فهاد العصر هادا 
Kk3C-ngnhCk-1512.85.wav,كلشي ترون تغسل الدماغ ديالنا ولينا كنسمعو بلي الرجل فحالو فحال الانتى الى اخره فمبغيتش ندخل فلي ديطاي حيت اصلا الفيديو بانلي انا طويل 
Kk3C-ngnhCk-1522.85.wav,علاش غنحاول ندوز بالزربة هادشي ولكن شوف في نظري انا هاد الوقت هادي ما بقى لا طبيعة ولا هم يحزنون الزواج ما بقاش على طبيعتو الواقع تبدل 
Kk3C-ngnhCk-1532.85.wav,براسي بنتي غنبغيها تخدم غنبغيها تنوض دبر على راسها ولكن في نفس الوقت انا مراتي مغنبغيهاش تخدم انا غنبغي نتحمل المسؤولية ديالها وديال الدار وعارف هادشي غيبان 
Kk3C-ngnhCk-1542.85.wav,متناقض ولكن للأسف هذا هو الواقع ولكن واخا هكاك فهاد الواقع المخرب بقا ديما فكر ان الانتى ماشي هي الدكر الا ولدتي مخصكش تربي 
Kk3C-ngnhCk-1552.85.wav,بهم بنفس الطريقة الأنتى خاصك تفششها خصك تعامل معاها بواحد الطريقة رقيقة ولكن ولكن الى كان عندك دري نسا لشي حاجة سميتها نربي نرد لو البال وداك العجب 
Kk3C-ngnhCk-1562.85.wav,للزنقة خاصو يدابز خاصو يطيح خاصو يتهرس باش هاكاك يربي ديك القوة لي داق فيه هاد القاعدة هادي خاصني ندير ديالها بوحدها حيت خصني نبدا نشرح لك الطاقة الأنثوية 
Kk3C-ngnhCk-1572.85.wav,ذكورية وفيها بزاف ديال الهضرة فالا بغيتوني ندير شي بودكاست شي لعيبة فهاد المجال غير قولوهالي فكومونطير وص اخر قاعدة واللي للأسف حتى واحد ما بقى كيديرها استمتع بالخير 
Kk3C-ngnhCk-1585.2.wav,الحياة عامرة مشاكل عامرة معاناة عامرة سلبيات فما فيها حتى مشكلة انك  مرة مرة ملي تبان شي نقطة ديال الضو تستمتع بها كنتي خارج فالزنقة اه غالبا 
Kk3C-ngnhCk-1595.2.wav,مغتلقاش الشارع كامل او عامر بالصداع ديال الناس الدخاخن ديال الطوموبيلات ولكن مرة مرة راه غدوز من حدا شي شجرة مرة مرة غدوز من حدا شي قطة صغيرة وحلوة 
Kk3C-ngnhCk-1605.2.wav,فهاد اللحظات هادو خصك تكون واجد باش تستغلهم باش انك تسرقهم استمتع بهم بانت لك قطة هبط العب معها دزتي من شي جردة ركز على داك الهوا 
Kk3C-ngnhCk-1615.2.wav,نقي اللي غتشمو وشوف الشجر شوف شي دراري صغار كيلعبو ما تبقاش مركز غير على السلبية متلا ولدك عندو شي اعاقة فبلاصة ما تبقى تشوف غير ديك الإعاقة 
Kk3C-ngnhCk-1625.2.wav,فيه شوفو ملي يكون كيضحك شوفو ملي يكون كيلعب شوف دوك الأوقات لي كيستمتع بيهم الى كنتي من الناس اللي حياتهم كاملة عامرة سلبية ارخف على راسك شوية 
